zaminWinter/rabet.3ds		0	1	12
zaminWinter/half+.3ds		2	0	0
zaminWinter/half.3ds		1	0	0
zaminWinter/halfx1.3ds		1	0	0
zaminWinter/parche.3ds		1	1	0
zaminWinter/5x5.3ds		1	0	0
zaminWinter/yonje.3ds		1	5	0
zaminWinter/taghbala.3ds		1	0	0
zaminWinter/newnakhl.3ds		0	2	4
zaminWinter/1x1.3ds		1	0	0
zaminWinter/2x2.3ds		1	0	0
zamin/rabet.3ds		0	1	12
zamin/half+.3ds		2	0	0
zamin/half.3ds		1	0	0
zamin/halfx1.3ds		1	0	0
zamin/parche.3ds		1	1	0
zamin/5x5.3ds		1	0	0
zamin/yonje.3ds		1	5	0
zamin/taghbala.3ds		1	0	0
zamin/newnakhl.3ds		0	2	4
zamin/1x1.3ds		1	0	0
zamin/2x2.3ds		1	0	0
Defense/resh.3ds		0	4	0
Defense/border.3ds		0	3	0
Defense/tunnel_1.3ds		3	3	2
Defense/angleupb.3ds		0	0	6
Defense/tren_end.3ds		1	2	0
Defense/reshcon.3ds		4	0	4
Defense/crd_ins.3ds		4	0	0
Defense/monitor.3ds		0	4	0
Defense/rise.3ds		2	7	3
Defense/upper.3ds	Unsupported triangle helper: tri112	2	0	18
Defense/crd_s_st.3ds		5	2	0
Defense/par_end1.3ds		4	0	4
Defense/point.3ds		5	0	4
Defense/camera.3ds		0	3	0
Defense/crd_b_d1.3ds		9	2	0
Defense/crd_b_d2.3ds		4	0	0
Defense/tunnel_2.3ds		3	3	0
Defense/uppermin.3ds		0	0	2
Defense/trench1.3ds		1	2	0
Defense/parapet1.3ds		3	0	0
Defense/tren1end.3ds		1	2	0
Defense/crd_str.3ds		7	2	6
Defense/crd_b_d3.3ds		12	0	0
Defense/tren_chn.3ds		1	2	0
Defense/angleup.3ds		0	0	6
Defense/tun_corn.3ds		13	0	6
Defense/anglepl.3ds		2	0	0
Defense/reshtram.3ds		10	8	15
Defense/reshdest.3ds		10	7	28
Defense/trench.3ds		1	2	0
Defense/lighttow.3ds		0	2	0
Defense/crd_st.3ds		1	2	0
